CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
714467733,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Silver,36,3,2,3,30428,1721,28707,0.71699999999999997,4178,69,0.60499999999999998,0.057000000000000002
803026008,Existing Customer,48,M,3,Unknown,Married,$80K - $120K,Blue,42,3,6,2,6805,1448,5357,0.83599999999999997,3463,65,0.71099999999999997,0.21299999999999999
772000533,Existing Customer,59,M,1,Graduate,Married,$60K - $80K,Blue,48,4,3,2,14257,1113,13144,0.40600000000000003,1809,23,0.27800000000000002,0.078
811035483,Attrited Customer,47,M,3,Uneducated,Divorced,$120K +,Silver,42,2,4,5,34516,0,34516,0.52100000000000002,1641,35,0.59099999999999997,0
715480983,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,36,5,2,3,5719,892,4827,0.58899999999999997,3403,68,0.41699999999999998,0.156
819997983,Existing Customer,53,M,5,Unknown,Married,$80K - $120K,Blue,48,6,1,0,9517,1869,7648,0.82099999999999995,1453,26,0.85699999999999998,0.19600000000000001
807593058,Attrited Customer,41,F,3,Unknown,Single,$40K - $60K,Blue,36,3,2,4,5317,0,5317,0.69899999999999995,2003,29,0.318,0
720437358,Existing Customer,40,M,3,Graduate,Single,$40K - $60K,Blue,32,5,1,2,2526,2303,223,0.83599999999999997,3596,69,0.56799999999999995,0.91200000000000003
719465733,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,44,6,3,3,2971,0,2971,1.1539999999999999,4458,63,0.61499999999999999,0
711978858,Existing Customer,59,M,2,Graduate,Single,Less than $40K,Blue,49,6,3,2,6834,900,5934,0.60499999999999998,4422,70,0.628,0.13200000000000001
814364808,Existing Customer,36,F,2,Uneducated,Married,Unknown,Blue,31,5,3,1,3002,1002,2000,1.0329999999999999,2624,46,1,0.33400000000000002
788820933,Existing Customer,59,M,2,Graduate,Single,$60K - $80K,Blue,42,3,2,2,16727,1380,15347,0.60499999999999998,3511,73,0.622,0.083000000000000004
713316558,Existing Customer,41,M,4,High School,Married,$60K - $80K,Blue,29,3,2,2,4573,0,4573,0.70299999999999996,3776,70,0.94399999999999995,0
779856483,Existing Customer,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,4,1,2,15410,0,15410,0.63800000000000001,3368,69,0.53300000000000003,0
717085983,Existing Customer,44,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,3299,2517,782,0.98099999999999998,4312,84,0.78700000000000003,0.76300000000000001
788030208,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Silver,33,1,2,3,13453,2517,10936,0.61899999999999999,1904,42,0.44800000000000001,0.187
709914858,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,36,4,1,2,6362,1705,4657,0.64400000000000002,5169,84,0.47399999999999998,0.26800000000000002
716111808,Existing Customer,57,F,2,Unknown,Married,Less than $40K,Blue,49,5,3,1,2679,2011,668,0.46600000000000003,1723,28,0.75,0.751
708618933,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369,2049,2320,0.86499999999999999,3259,80,0.59999999999999998,0.46899999999999997
720446508,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,1721,1037,684,0.72099999999999997,2681,57,0.72699999999999998,0.60299999999999998
756488883,Existing Customer,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2,2,2196,1619,577,0.65600000000000003,2040,65,0.71099999999999997,0.73699999999999999
708414033,Existing Customer,50,M,4,Graduate,Married,$40K - $60K,Blue,38,6,3,3,2845,1153,1692,0.83599999999999997,3730,66,0.94099999999999995,0.40500000000000003
756727233,Existing Customer,49,M,2,High School,Single,$120K +,Blue,42,3,2,4,21144,1190,19954,0.5,4895,66,0.78400000000000003,0.056000000000000001
720379533,Attrited Customer,47,M,3,Unknown,Unknown,$120K +,Blue,36,1,3,4,3952,0,3952,0.80900000000000005,2066,37,0.23300000000000001,0
720340383,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518,2035,1483,0.56699999999999995,4034,82,0.67300000000000004,0.57799999999999996
771453033,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,17343,1280,16063,1.3140000000000001,3170,57,0.629,0.073999999999999996
708747708,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498,0,3498,1.109,2512,56,0.86699999999999999,0
712460433,Existing Customer,39,M,2,Uneducated,Single,$40K - $60K,Blue,25,4,1,3,9121,1426,7695,0.66600000000000004,4112,80,0.48099999999999998,0.156
719801508,Existing Customer,36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,20230,798,19432,0.59199999999999997,4314,82,0.70799999999999996,0.039
720983733,Attrited Customer,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422,864,14558,0.57799999999999996,2136,54,0.80000000000000004,0.056000000000000001
713657733,Existing Customer,47,M,4,Unknown,Single,$60K - $80K,Blue,36,5,3,1,9132,800,8332,0.62,3809,71,0.51100000000000001,0.087999999999999995
709955958,Existing Customer,41,F,1,High School,Single,Less than $40K,Blue,33,4,2,0,8054,1023,7031,0.75,3374,45,0.875,0.127
719099583,Attrited Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640,1444,196,0.42299999999999999,1360,33,0.222,0.88
719513733,Existing Customer,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739,0,8739,0.71499999999999997,4276,69,0.76900000000000002,0
710654808,Attrited Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818,0,1818,0.67200000000000004,2308,44,0.46700000000000003,0
719651358,Existing Customer,46,F,4,Uneducated,Single,Unknown,Blue,33,3,3,3,24949,1749,23200,0.626,4092,77,0.54000000000000004,0.070000000000000007
718917408,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,38,4,3,3,3115,1136,1979,0.499,3704,70,0.45800000000000002,0.36499999999999999
808753758,Existing Customer,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,29695,1525,28170,0.52900000000000003,4109,71,0.61399999999999999,0.050999999999999997
711699183,Existing Customer,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,4,1,2,7261,1079,6182,1.3120000000000001,3723,58,1.071,0.14899999999999999
711196458,Attrited Customer,38,F,1,Unknown,Married,Less than $40K,Blue,20,2,2,3,1621,580,1041,0.42099999999999999,1893,41,0.17100000000000001,0.35799999999999998
772565883,Existing Customer,41,M,0,High School,Single,$80K - $120K,Blue,31,3,5,2,33472,2517,30955,0.63300000000000001,4719,70,0.66700000000000004,0.074999999999999997
717203958,Existing Customer,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,3,2,11512,988,10524,0.56899999999999995,1842,32,1.133,0.085999999999999993
769701258,Existing Customer,26,F,0,Unknown,Unknown,Unknown,Blue,18,3,3,3,12463,1319,11144,0.65500000000000003,3996,71,0.54300000000000004,0.106
714933783,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,37,5,1,4,8511,0,8511,0.88,3775,62,0.67600000000000005,0
717650133,Existing Customer,41,M,5,Graduate,Single,$60K - $80K,Blue,28,5,1,4,4821,1426,3395,0.89800000000000002,3571,58,0.93300000000000005,0.29599999999999999
708707808,Existing Customer,57,M,2,Graduate,Unknown,$60K - $80K,Blue,45,4,1,2,2480,1584,896,0.874,3438,66,0.78400000000000003,0.63900000000000001
717331758,Existing Customer,44,M,4,Graduate,Married,$120K +,Blue,32,6,3,4,34516,2517,31999,0.76500000000000001,4228,83,0.59599999999999997,0.072999999999999995
801385458,Existing Customer,52,M,1,Uneducated,Married,$120K +,Blue,46,5,2,4,8596,2019,6577,0.67700000000000005,4017,80,0.59999999999999998,0.23499999999999999
710605458,Existing Customer,49,M,2,High School,Married,$60K - $80K,Blue,39,6,3,2,7223,1963,5260,0.85199999999999998,4127,70,0.84199999999999997,0.27200000000000002
719570733,Existing Customer,52,M,2,Unknown,Single,$60K - $80K,Blue,39,3,2,3,1629,978,651,0.55200000000000005,3766,83,0.69399999999999995,0.59999999999999998
708646233,Existing Customer,44,F,1,Unknown,Divorced,Unknown,Blue,36,3,2,1,17116,1289,15827,0.55900000000000005,3632,50,0.92300000000000004,0.074999999999999997
766006758,Existing Customer,63,M,1,High School,Married,$60K - $80K,Blue,56,3,2,4,7216,2321,4895,0.49099999999999999,1734,38,0.58299999999999996,0.32200000000000001
710695083,Existing Customer,44,M,3,College,Single,$60K - $80K,Silver,32,4,1,3,28397,1421,26976,0.63500000000000001,1635,31,0.82399999999999995,0.050000000000000003
709224033,Attrited Customer,53,M,4,Uneducated,Single,$60K - $80K,Blue,43,1,3,2,13720,0,13720,0.67100000000000004,1830,36,0.24099999999999999,0
795991758,Existing Customer,47,F,3,Unknown,Married,$40K - $60K,Blue,41,5,3,3,7553,660,6893,0.54900000000000004,4079,67,0.45700000000000002,0.086999999999999994
709381383,Existing Customer,49,M,4,Graduate,Married,$60K - $80K,Blue,36,4,6,2,2952,2517,435,0.80900000000000005,3830,77,0.51000000000000001,0.85299999999999998
810321933,Existing Customer,35,M,3,High School,Unknown,$80K - $120K,Blue,30,5,3,3,11229,1054,10175,0.55200000000000005,1898,36,1.571,0.094
716235783,Existing Customer,45,M,3,College,Married,$40K - $60K,Blue,39,3,2,4,7109,866,6243,0.57199999999999995,4047,75,0.66700000000000004,0.122
758833758,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,38,4,3,3,1862,845,1017,0.60399999999999998,3520,68,0.88900000000000001,0.45400000000000001
713579733,Existing Customer,36,M,2,College,Single,$60K - $80K,Blue,22,5,3,3,4511,754,3757,0.90500000000000003,2597,71,0.91900000000000004,0.16700000000000001
804649833,Existing Customer,42,M,3,Post-Graduate,Married,$40K - $60K,Blue,29,3,3,4,2533,1126,1407,0.78800000000000003,3436,74,0.57399999999999995,0.44500000000000001
780971583,Existing Customer,46,M,1,Graduate,Divorced,$120K +,Blue,30,6,2,2,2016,797,1219,1.1080000000000001,3772,62,0.879,0.39500000000000002
804673308,Attrited Customer,49,M,5,Uneducated,Married,$40K - $60K,Blue,44,2,3,4,3893,0,3893,0.66200000000000003,1866,37,0.94699999999999995,0
788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,Blue,29,5,3,2,5530,2034,3496,0.64700000000000002,4836,68,0.74399999999999999,0.36799999999999999
713199558,Existing Customer,57,F,3,Doctorate,Single,Less than $40K,Blue,44,5,3,2,1737,813,924,0.75600000000000001,3669,58,0.81200000000000006,0.46800000000000003
713777883,Existing Customer,46,F,0,Graduate,Divorced,Unknown,Blue,36,3,3,2,6853,1679,5174,0.97499999999999998,3543,52,1,0.245
771081558,Existing Customer,55,M,2,High School,Divorced,$120K +,Blue,42,3,2,2,34516,1190,33326,0.83199999999999996,2862,78,0.73299999999999998,0.034000000000000002
710229333,Existing Customer,38,M,2,College,Single,$40K - $60K,Blue,20,6,1,3,11068,1254,9814,0.41799999999999998,3812,64,0.64100000000000001,0.113
720406233,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,5546,1829,3717,0.67300000000000004,1770,46,1,0.33000000000000002
767784708,Attrited Customer,48,M,0,Doctorate,Married,$60K - $80K,Blue,41,2,3,4,7277,504,6773,0.58199999999999996,2356,40,0.28999999999999998,0.069000000000000006
712052058,Existing Customer,57,M,3,Graduate,Single,$40K - $60K,Blue,48,3,3,0,9426,1574,7852,0.79100000000000004,4212,75,0.53100000000000003,0.16700000000000001
715278708,Existing Customer,55,M,2,Unknown,Single,$60K - $80K,Blue,36,5,3,1,1594,927,667,0.98499999999999999,3851,65,0.80600000000000005,0.58199999999999996
827049558,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,43,3,2,2,2158,1170,988,0.72999999999999998,4421,89,0.67900000000000005,0.54200000000000004
710248233,Existing Customer,37,M,3,College,Single,$40K - $60K,Blue,28,5,2,3,3490,1421,2069,1.125,3392,80,0.85999999999999999,0.40699999999999997
712146558,Existing Customer,48,F,5,Uneducated,Married,Less than $40K,Blue,30,3,2,3,2364,1619,745,0.58499999999999996,3230,65,0.71099999999999997,0.68500000000000005
715179933,Existing Customer,49,F,2,High School,Married,Unknown,Blue,36,6,2,3,15704,0,15704,0.92400000000000004,4253,91,0.68500000000000005,0
709215708,Existing Customer,49,M,2,Post-Graduate,Unknown,$60K - $80K,Blue,36,4,2,5,18253,2517,15736,0.91000000000000003,3737,73,0.58699999999999997,0.13800000000000001
710668458,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,0,3696,0,3696,0.91600000000000004,3405,76,0.72699999999999998,0
718828083,Existing Customer,52,M,1,Graduate,Single,$40K - $60K,Blue,43,4,3,3,8748,2284,6464,0.83899999999999997,3533,73,0.58699999999999997,0.26100000000000001
720781158,Existing Customer,44,F,2,Uneducated,Divorced,$40K - $60K,Blue,27,4,2,3,5608,1243,4365,0.497,3829,74,0.39600000000000002,0.222
716938383,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,28,3,2,3,34516,0,34516,0.74299999999999999,3811,61,0.74299999999999999,0
709976358,Existing Customer,51,F,1,Unknown,Single,Less than $40K,Blue,42,4,3,3,3236,0,3236,0.79700000000000004,3952,80,0.73899999999999999,0
715688958,Existing Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,1,3,2736,2043,693,0.80100000000000005,4550,84,0.75,0.747
721493883,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,35,5,2,2,5195,0,5195,1.135,3313,69,0.76900000000000002,0
709830783,Existing Customer,47,M,5,Unknown,Single,$120K +,Silver,36,5,2,2,34516,1686,32830,0.93700000000000006,4039,72,0.75600000000000001,0.049000000000000002
715354983,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,35,6,3,1,6327,0,6327,0.66600000000000004,3653,77,0.67400000000000004,0
713532858,Existing Customer,42,M,2,Doctorate,Unknown,$80K - $120K,Blue,36,6,1,2,4728,1386,3342,0.75600000000000001,4077,70,0.628,0.29299999999999998
721295658,Existing Customer,62,M,1,Unknown,Single,$80K - $120K,Blue,55,6,1,4,34516,2517,31999,0.94499999999999995,3975,63,0.53700000000000003,0.072999999999999995
720313083,Existing Customer,32,M,1,Unknown,Single,$120K +,Blue,18,5,3,2,6276,2289,3987,0.63700000000000001,2637,68,0.38800000000000001,0.36499999999999999
720724008,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,36,4,1,4,13430,2356,11074,0.71799999999999997,3717,67,0.67500000000000004,0.17499999999999999
712828533,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,36,3,1,2,2796,0,2796,0.56299999999999994,4820,74,0.64400000000000002,0
717007458,Existing Customer,46,M,2,Graduate,Married,$40K - $60K,Blue,38,4,3,3,2457,1051,1406,0.98199999999999998,3256,71,0.91900000000000004,0.42799999999999999
710728458,Existing Customer,62,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,7075,1396,5679,0.53200000000000003,4409,75,0.53100000000000003,0.19700000000000001
717720108,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Blue,31,4,2,3,12386,980,11406,0.65600000000000003,3274,69,0.56799999999999995,0.079000000000000001
720648483,Existing Customer,39,M,4,College,Single,$80K - $120K,Blue,31,4,3,2,32210,1115,31095,0.62,1821,53,0.51400000000000001,0.035000000000000003
770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,4,3,2,2136,1502,634,0.64800000000000002,1908,37,0.37,0.70299999999999996
714829683,Existing Customer,43,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,3,10851,1101,9750,0.70199999999999996,3688,65,0.75700000000000001,0.10100000000000001
717015333,Existing Customer,52,M,1,Unknown,Divorced,$120K +,Blue,41,6,1,2,2717,1953,764,0.80900000000000005,3974,70,0.55600000000000005,0.71899999999999997
757837458,Existing Customer,59,F,2,High School,Single,Unknown,Blue,52,4,2,4,3578,663,2915,0.67400000000000004,4065,79,0.64600000000000002,0.185
719240358,Existing Customer,60,M,1,Unknown,Single,$60K - $80K,Blue,50,4,3,0,10698,1790,8908,0.98099999999999998,4095,67,0.91400000000000003,0.16700000000000001
719036883,Existing Customer,48,F,1,Uneducated,Divorced,Less than $40K,Blue,38,3,3,2,4668,0,4668,0.89600000000000002,4163,77,0.45300000000000001,0
714000108,Existing Customer,40,F,3,College,Divorced,Unknown,Blue,36,5,2,4,6772,0,6772,0.48299999999999998,3658,66,0.65000000000000002,0
720786033,Existing Customer,55,M,1,College,Single,$80K - $120K,Blue,42,5,2,4,10696,1206,9490,0.95799999999999996,2489,38,0.90000000000000002,0.113
708917133,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,11851,0,11851,0.42999999999999999,4498,73,0.622,0
818929158,Existing Customer,36,M,2,Doctorate,Single,$40K - $60K,Blue,31,3,3,2,11558,0,11558,0.54500000000000004,2220,53,0.82799999999999996,0
709513458,Existing Customer,49,M,3,High School,Unknown,$60K - $80K,Blue,36,3,2,2,9551,1833,7718,1.675,3213,52,1.476,0.192
717705858,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,32,4,3,3,29923,0,29923,0.93700000000000006,2528,52,0.79300000000000004,0
716573058,Attrited Customer,54,F,3,Doctorate,Unknown,Less than $40K,Blue,36,3,3,4,1438.3,0,1438.3,0.499,1598,40,0.28999999999999998,0
827695683,Existing Customer,40,M,3,Uneducated,Single,$120K +,Blue,36,4,2,5,34516,1329,33187,0.57399999999999995,3906,77,0.51000000000000001,0.039
819189108,Existing Customer,63,M,0,College,Single,$80K - $120K,Blue,56,6,2,2,9033,0,9033,0.78000000000000003,4456,85,0.63500000000000001,0
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,1,3675,2517,1158,0.76600000000000001,1913,35,0.66700000000000004,0.68500000000000005
714901383,Existing Customer,44,M,2,High School,Married,$80K - $120K,Blue,38,6,3,3,9183,2191,6992,0.58199999999999996,4503,69,0.64300000000000002,0.23899999999999999
718500633,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,5,1,1,7924,1896,6028,1.161,3270,58,0.93300000000000005,0.23899999999999999
713516433,Existing Customer,36,F,3,College,Single,Less than $40K,Blue,36,6,1,0,5383,737,4646,0.95599999999999996,2934,80,0.63300000000000001,0.13700000000000001
715140933,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Silver,39,5,2,4,21425,1459,19966,1.0609999999999999,3704,60,0.53800000000000003,0.068000000000000005
712642533,Existing Customer,38,M,3,Unknown,Unknown,$80K - $120K,Blue,26,6,1,3,32866,2098,30768,0.54900000000000004,3788,76,0.68899999999999995,0.064000000000000001
721498008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,2,1438.3,0,1438.3,0.97799999999999998,3966,57,0.78100000000000003,0
717189183,Existing Customer,35,M,1,Doctorate,Single,$40K - $60K,Blue,24,6,3,2,10467,1961,8506,0.71299999999999997,2665,65,0.66700000000000004,0.187
708902883,Existing Customer,55,M,2,Graduate,Single,$120K +,Blue,36,5,2,2,12856,0,12856,0.51000000000000001,3364,61,0.56399999999999995,0
817889583,Attrited Customer,61,F,0,Graduate,Single,$40K - $60K,Blue,56,3,3,4,9721,0,9721,0.82599999999999996,2260,46,1,0
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981,0,3981,0.76400000000000001,2134,42,0.35499999999999998,0
715628733,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,36,6,3,4,7587,0,7587,0.81999999999999995,3157,59,0.84399999999999997,0
716613933,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,36,6,5,2,3417,1482,1935,0.70499999999999996,3651,60,0.81799999999999995,0.434
712709508,Existing Customer,48,F,2,Unknown,Single,Unknown,Blue,40,3,3,4,8012,0,8012,0.59599999999999997,2645,63,0.80000000000000004,0
716306583,Attrited Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,3,5,3812,2517,1295,0.58599999999999997,2325,45,0.73099999999999998,0.66000000000000003
720026058,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,36,6,1,3,21378,1284,20094,1.101,3526,64,0.68400000000000005,0.059999999999999998
756397458,Existing Customer,54,F,1,Graduate,Single,Less than $40K,Silver,47,6,3,4,12873,0,12873,1.0049999999999999,3170,70,0.84199999999999997,0
712644483,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,39,5,3,1,20229,1217,19012,0.74099999999999999,4270,62,0.55000000000000004,0.059999999999999998
814489683,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,29,3,1,0,5387,795,4592,0.83699999999999997,2596,59,1.034,0.14799999999999999
789111483,Existing Customer,46,M,3,Graduate,Unknown,$80K - $120K,Blue,34,5,3,4,16546,1850,14696,0.72899999999999998,4255,75,0.56200000000000006,0.112
